,image_id,street,citi,bed,bath,sqft,price
5164,5164,1,"Palm Springs, CA",3,4.0,3202,1997000
5165,5165,1,"La Quinta, CA",4,4.1,4900,1750000
5166,5166,1,"Murrieta, CA",8,6.1,7256,1999000
5167,5167,1,"Indian Wells, CA",4,4.0,3766,1595000
5168,5168,1,"La Quinta, CA",4,4.1,4243,1850000
5169,5169,2,"Palm Springs, CA",3,3.1,3333,1495000
5170,5170,1,"Palm Desert, CA",4,4.2,4627,1795000
5171,5171,2,"Palm Springs, CA",4,3.1,2972,1495000
5172,5172,1,"La Quinta, CA",4,4.1,4243,1749000
5173,5173,1,"Rancho Mirage, CA",4,4.1,3785,1950000
5174,5174,1,"Indian Wells, CA",3,3.1,4371,1895000
5175,5175,1,"La Quinta, CA",4,4.1,5331,1995000
5176,5176,1,"Palm Springs, CA",4,3.0,2232,1995000
5177,5177,1,"Indian Wells, CA",4,4.1,3380,1529000
5178,5178,1,"Palm Springs, CA",4,4.1,4867,1875000
5179,5179,1,"Murrieta, CA",4,3.0,2991,1800000
5180,5180,1,"Palm Desert, CA",4,4.1,4220,1698900
5181,5181,1,"Homeland, CA",3,3.0,3380,1699000
5182,5182,1,"Palm Desert, CA",4,4.1,3552,1995000
5183,5183,1,"Palm Springs, CA",3,2.1,1839,1895000
5184,5184,1,"Temecula, CA",6,5.1,6475,1988000
5185,5185,2,"Palm Springs, CA",4,3.0,2876,1500000
5186,5186,1,"Palm Springs, CA",4,7.0,7154,1795000
5187,5187,1,"Riverside, CA",5,6.2,6254,1899000
5188,5188,1,"Murrieta, CA",5,4.1,5430,1690000
5189,5189,2,"Riverside, CA",4,4.1,5997,1499000
5190,5190,2,"Canyon Lake, CA",4,5.0,3719,1499000
5191,5191,1,"Palm Springs, CA",4,4.0,2243,1525000
5192,5192,1,"Palm Springs, CA",3,3.1,3538,1695000
5193,5193,2,"Temecula, CA",6,6.1,6979,1499900
5194,5194,1,"Palm Springs, CA",4,4.1,3905,1599000
5195,5195,1,"Palm Springs, CA",5,4.1,3353,1900000
5196,5196,2,"Palm Springs, CA",3,3.1,4238,1495000
5197,5197,1,"La Quinta, CA",3,3.1,3567,1600000
5198,5198,2,"Murrieta, CA",3,3.0,3476,1499500
5199,5199,1,"Rancho Mirage, CA",4,4.1,5238,1548000
5200,5200,2,"La Quinta, CA",4,4.1,4449,1495000
5201,5201,1,"Palm Desert, CA",4,4.1,4230,1800000
5202,5202,1,"Riverside, CA",6,6.1,6129,1799999
5203,5203,1,"Palm Desert, CA",4,4.1,4575,1975000
5204,5204,1,"Palm Desert, CA",4,4.1,3314,1895000
5205,5205,1,"La Quinta, CA",4,4.1,4449,1775000
5206,5206,1,"La Quinta, CA",6,4.1,5125,1695000
5207,5207,1,"Indian Wells, CA",4,4.1,3300,1585000
5208,5208,1,"Palm Springs, CA",3,2.1,3441,1895000
5209,5209,2,"Thermal, CA",5,3.1,2000,1500000
5210,5210,1,"La Quinta, CA",4,4.1,4450,1575000
5211,5211,1,"Palm Desert, CA",4,4.1,4575,1950000
5212,5212,1,"Hemet, CA",2,1.1,1210,1950000
5213,5213,1,"Palm Springs, CA",4,4.2,4360,1949000
5214,5214,1,"Palm Springs, CA",4,4.2,4360,1949000
5215,5215,1,"Cherry Valley, CA",6,5.1,4233,1690000
5216,5216,2,"La Quinta, CA",5,5.1,4773,1499000
5217,5217,1,"Palm Desert, CA",4,5.1,4580,1850000
5218,5218,1,"Wildomar, CA",2,2.0,1976,1600000
5219,5219,1,"Palm Desert, CA",3,3.1,3082,1548000
5220,5220,1,"Winchester, CA",6,5.2,7463,1750000
5221,5221,1,"Palm Springs, CA",4,3.1,3391,1559000
5222,5222,1,"Rancho Mirage, CA",3,3.1,4753,1850000
5223,5223,1,"La Quinta, CA",4,4.1,4243,1590000
5224,5224,1,"La Quinta, CA",3,3.0,4437,1550000
5225,5225,1,"Rancho Mirage, CA",3,3.1,4708,1649000
5226,5226,1,"La Quinta, CA",4,4.1,4161,1545000
5227,5227,1,"Indian Wells, CA",3,3.1,4588,1749000
5228,5228,1,"Riverside, CA",5,5.0,5346,1649999
5229,5229,1,"Murrieta, CA",5,3.1,5371,1599000
5230,5230,1,"Rancho Mirage, CA",2,1.0,790,1495000
5231,5231,1,"Palm Desert, CA",4,4.1,3869,1795816
5232,5232,1,"Rancho Mirage, CA",3,3.0,3600,1580000
5233,5233,1,"Rancho Mirage, CA",4,4.1,4411,1700000
5234,5234,1,"Temecula, CA",6,4.1,5582,1800000
5235,5235,1,"Palm Springs, CA",4,4.1,3670,1995000
5236,5236,1,"Palm Springs, CA",4,4.1,3900,1599000
5237,5237,1,"Indian Wells, CA",4,4.1,3300,1749000
5238,5238,1,"Palm Springs, CA",3,3.1,3440,1549000
5239,5239,1,"Corona, CA",4,4.2,6637,1595000
5240,5240,1,"Rancho Mirage, CA",4,4.1,4121,1625000
5241,5241,1,"La Quinta, CA",4,4.2,5170,1995000
5242,5242,1,"Temecula, CA",3,2.0,1928,1875000
5243,5243,1,"Corona, CA",5,5.0,5401,1577000
5244,5244,1,"Palm Springs, CA",3,3.1,3525,1790000
5245,5245,1,"Rancho Mirage, CA",4,3.1,3737,2000000
5246,5246,1,"Temecula, CA",3,2.0,2800,1775000
5247,5247,1,"Temecula, CA",7,5.1,6241,1875000
5248,5248,1,"Rancho Mirage, CA",4,4.1,4235,1499000
5249,5249,1,"Temecula, CA",5,4.1,4620,1525000
5250,5250,1,"La Quinta, CA",3,3.0,4354,1795000
5251,5251,1,"Palm Springs, CA",4,4.1,4433,1939000
5252,5252,1,"Murrieta, CA",5,4.2,5441,1899900
5253,5253,1,"La Quinta, CA",6,5.1,4745,1800500
5254,5254,1,"Rancho Mirage, CA",5,5.1,4619,1799000
5255,5255,1,"Rancho Mirage, CA",4,4.1,4720,1630000
5256,5256,1,"Murrieta, CA",5,4.1,5732,1695000
5257,5257,1,"Murrieta, CA",4,5.2,8100,1650000
5258,5258,1,"Rancho Mirage, CA",4,4.2,5243,1769000
5259,5259,1,"Corona, CA",5,5.1,5955,1649000
5260,5260,1,"Palm Desert, CA",4,4.1,3870,1500000
5261,5261,1,"Coachella, CA",5,5.0,4226,1499000
5262,5262,1,"Temecula, CA",4,4.0,3500,1750000
5263,5263,1,"Palm Springs, CA",4,4.0,4285,1899000
5264,5264,1,"Rancho Mirage, CA",4,4.1,4332,1599000
5265,5265,1,"Murrieta, CA",5,4.2,5754,1535000
5266,5266,1,"La Quinta, CA",4,3.1,5803,1825000
5267,5267,1,"La Quinta, CA",4,4.1,5116,1825000
5268,5268,1,"Palm Springs, CA",4,3.1,3369,1999000
5269,5269,1,"Indio, CA",7,5.2,5050,1875000
5270,5270,1,"La Quinta, CA",3,3.0,4839,1995000
5271,5271,1,"Murrieta, CA",4,3.0,3978,1500000
5272,5272,1,"Temecula, CA",4,3.1,3570,1550000
5273,5273,1,"Palm Desert, CA",3,3.0,4903,1495000
5274,5274,1,"La Quinta, CA",4,4.1,4828,1750000
5275,5275,1,"Indian Wells, CA",3,3.0,5001,1499000
5276,5276,1,"La Quinta, CA",3,3.1,4837,1995000
5277,5277,1,"Murrieta, CA",6,6.2,7208,1750000
5278,5278,1,"Indian Wells, CA",4,4.1,4064,1875000
5279,5279,1,"Temecula, CA",5,4.1,8491,1699000
5280,5280,1,"Temecula, CA",3,3.0,3860,1499000
5281,5281,1,"Palm Springs, CA",4,5.1,3649,1990000
5282,5282,1,"Rancho Mirage, CA",3,4.1,5113,1995000
5283,5283,1,"Indian Wells, CA",3,3.0,3475,1699000
5284,5284,1,"Indian Wells, CA",3,3.1,3117,1750000
5285,5285,1,"Murrieta, CA",6,5.1,5388,1499000
5286,5286,1,"La Quinta, CA",3,3.1,4011,1695000
5287,5287,1,"Corona, CA",7,4.1,5242,1590000
5288,5288,1,"San Jacinto, CA",5,4.0,2392,1600000
5289,5289,1,"Riverside, CA",8,7.1,8893,1549900
5290,5290,1,"Indian Wells, CA",5,5.1,4230,1850000
5291,5291,1,"Palm Desert, CA",4,4.1,2754,1525000
5292,5292,1,"Murrieta, CA",4,4.2,6300,1995000
5293,5293,1,"La Quinta, CA",3,4.1,4621,1849000
5294,5294,1,"Murrieta, CA",6,5.0,5204,1499000
5295,5295,1,"La Quinta, CA",3,3.1,3748,1795000
5296,5296,1,"La Quinta, CA",4,5.2,4300,1985000
5297,5297,1,"Palm Desert, CA",4,4.1,3500,1975000
5298,5298,1,"Rancho Mirage, CA",4,4.1,3811,1595000
5299,5299,1,"Palm Desert, CA",3,3.1,4029,1595000
5300,5300,1,"Palm Springs, CA",4,3.1,3844,1830000
5301,5301,1,"La Quinta, CA",3,3.1,3857,1865000
5302,5302,1,"Rancho Mirage, CA",5,5.1,5500,1950000
5303,5303,1,"La Quinta, CA",3,3.1,4271,1990000
5304,5304,1,"Indian Wells, CA",5,4.1,6364,1895000
5305,5305,1,"Rancho Mirage, CA",3,3.1,5298,1990000
5306,5306,1,"Canyon Lake, CA",6,6.1,6280,1999999
5307,5307,1,"Palm Desert, CA",3,3.1,3042,1495000
5308,5308,1,"Palm Desert, CA",4,3.1,3752,1895000
5309,5309,1,"Indian Wells, CA",4,4.1,3952,1595000
5310,5310,1,"Murrieta, CA",5,4.0,7428,1499000
5311,5311,1,"Rancho Mirage, CA",4,4.2,4914,1699000
5312,5312,1,"Indio, CA",2,1.0,927,210000
5313,5313,2,"Desert Hot Springs, CA",4,2.0,1371,250000
5314,5314,1,"Hemet, CA",3,2.0,1223,215000
5315,5315,1,"Hemet, CA",2,2.0,1437,225000
5316,5316,1,"Hemet, CA",2,2.0,1209,219000
5317,5317,1,"Hemet, CA",3,2.0,1308,199800
5318,5318,1,"Murrieta, CA",2,2.0,1702,242000
5319,5319,1,"Lake Elsinore, CA",2,2.0,875,240000
5320,5320,1,"San Jacinto, CA",2,1.1,1079,234900
5321,5321,1,"Perris, CA",3,2.0,1404,240000
5322,5322,1,"Desert Hot Springs, CA",2,2.0,1206,232000
5323,5323,2,"Banning, CA",3,1.1,1241,249000
5324,5324,1,"Perris, CA",2,2.0,1200,229000
5325,5325,2,"Desert Hot Springs, CA",3,2.0,1280,249000
5326,5326,1,"Moreno Valley, CA",4,2.1,2319,195000
5327,5327,1,"Anza, CA",2,1.0,784,199000
5328,5328,1,"Blythe, CA",3,2.0,1500,199500
5329,5329,2,"Desert Hot Springs, CA",3,2.0,1382,250000
5330,5330,1,"Cathedral City, CA",3,2.0,1248,220000
5331,5331,7,"Desert Hot Springs, CA",3,2.0,1396,204500
5332,5332,2,"Cabazon, CA",4,2.0,1404,250000
5333,5333,1,"Banning, CA",2,2.0,1312,234900
5334,5334,1,"Hemet, CA",2,2.0,1745,239999
5335,5335,1,"Hemet, CA",2,2.0,948,209900
5336,5336,1,"Moreno Valley, CA",3,2.0,1118,220000
5337,5337,1,"Hemet, CA",3,2.0,1248,238000
5338,5338,1,"Nuevo, CA",3,2.0,1668,240000
5339,5339,1,"Idyllwild, CA",2,1.0,864,219000
5340,5340,1,"Murrieta, CA",2,2.0,1800,235000
5341,5341,1,"Coachella, CA",4,1.0,1000,219999
5342,5342,1,"San Jacinto, CA",3,2.0,1140,239900
5343,5343,1,"Banning, CA",3,1.0,1141,235000
5344,5344,2,"Cherry Valley, CA",2,1.0,936,255000
5345,5345,1,"Nuevo, CA",2,2.0,1152,209900
5346,5346,1,"Cathedral City, CA",2,1.0,910,219900
5347,5347,2,"Menifee, CA",2,2.0,1344,255000
5348,5348,2,"Desert Hot Springs, CA",3,2.0,1839,255000
5349,5349,2,"Desert Hot Springs, CA",3,2.0,1629,255000
5350,5350,1,"Lake Elsinore, CA",2,2.0,875,234888
5351,5351,1,"Banning, CA",2,2.0,1505,220000
5352,5352,23,"Thousand Palms, CA",3,2.0,1557,205000
5353,5353,1,"Hemet, CA",2,2.0,1344,225000
5354,5354,2,"Moreno Valley, CA",4,3.0,1716,250500
5355,5355,1,"Cherry Valley, CA",2,2.0,2224,219900
5356,5356,1,"Anza, CA",4,2.0,1880,228000
5357,5357,1,"Menifee, CA",3,2.0,1152,228000
5358,5358,1,"Menifee, CA",2,2.0,1066,205000
5359,5359,1,"Menifee, CA",2,1.0,1000,242000
5360,5360,1,"Beaumont, CA",2,1.0,990,199000
5361,5361,1,"Beaumont, CA",2,1.0,1030,199000
5362,5362,2,"Hemet, CA",2,2.0,1112,245000
5363,5363,1,"Hemet, CA",3,1.0,912,219000
5364,5364,2,"San Jacinto, CA",3,2.0,1280,245000
5365,5365,1,"Hemet, CA",2,2.0,1062,229500
5366,5366,1,"San Jacinto, CA",2,2.0,1316,229500
5367,5367,1,"Hemet, CA",2,1.0,792,225000
5368,5368,2,"Desert Hot Springs, CA",4,2.0,1659,249999
5369,5369,1,"Desert Hot Springs, CA",3,2.0,1543,239999
5370,5370,2,"Menifee, CA",2,1.0,925,255000
5371,5371,1,"Hemet, CA",2,2.0,1218,205000
5372,5372,1,"Palm Springs, CA",2,1.0,1088,239000
5373,5373,1,"Hemet, CA",2,2.0,1264,219900
5374,5374,1,"Whitewater, CA",3,2.0,1458,210000
5375,5375,1,"Thermal, CA",4,2.0,1600,234900
5376,5376,1,"Thermal, CA",4,2.0,1600,234900
5377,5377,1,"Thermal, CA",4,2.0,1600,234900
5378,5378,1,"Desert Hot Springs, CA",3,2.0,1574,239900
5379,5379,2,"Banning, CA",3,2.0,1475,247500
5380,5380,2,"Hemet, CA",2,2.0,1515,252900
5381,5381,1,"Desert Hot Springs, CA",4,2.0,1570,230000
5382,5382,2,"Lake Elsinore, CA",3,2.0,1440,247000
5383,5383,1,"Hemet, CA",3,2.0,1318,239500
5384,5384,1,"Sun City, CA",2,1.0,945,225000
5385,5385,2,"Desert Hot Springs, CA",4,2.0,1470,250000
5386,5386,1,"Menifee, CA",2,1.0,992,240000
5387,5387,1,"Wildomar, CA",2,2.0,1488,200000
5388,5388,1,"Hemet, CA",2,2.0,1233,210000
5389,5389,1,"Anza, CA",2,2.0,1344,235000
5390,5390,2,"Coachella, CA",4,3.0,1550,250000
5391,5391,1,"Lake Elsinore, CA",3,2.0,1584,195000
5392,5392,2,"Hemet, CA",3,2.0,1357,248500
5393,5393,1,"Menifee, CA",2,1.0,1080,224995
5394,5394,1,"Hemet, CA",2,2.0,1216,205500
5395,5395,1,"Hemet, CA",2,1.0,792,230000
5396,5396,1,"Perris, CA",2,2.0,1536,239999
5397,5397,1,"Hemet, CA",2,2.0,1170,209000
5398,5398,2,"San Jacinto, CA",3,2.0,1195,255000
5399,5399,1,"Desert Hot Springs, CA",3,2.0,1374,240000
5400,5400,1,"Hemet, CA",2,2.0,1197,214900
5401,5401,2,"Menifee, CA",3,2.0,1308,245900
5402,5402,1,"Hemet, CA",2,2.0,1232,197000
5403,5403,1,"San Jacinto, CA",5,3.0,3274,199000
5404,5404,1,"Hemet, CA",3,2.0,1400,235000
5405,5405,1,"Hemet, CA",3,2.0,1030,245000
5406,5406,1,"Nuevo, CA",2,2.0,1040,215000
5407,5407,1,"Lake Elsinore, CA",3,2.0,1125,249000
5408,5408,1,"Hemet, CA",2,2.0,1313,249000
5409,5409,1,"Winchester, CA",2,2.0,960,219000
5410,5410,1,"San Jacinto, CA",2,2.0,1512,225000
5411,5411,1,"Sun City, CA",2,2.0,1350,255000
5412,5412,1,"Banning, CA",2,1.0,976,244900
5413,5413,7,"Desert Hot Springs, CA",2,2.0,1206,224900
5414,5414,1,"Blythe, CA",4,2.0,1900,199000
5415,5415,1,"Menifee, CA",2,2.0,1098,249000
5416,5416,1,"Hemet, CA",4,2.1,2491,249000
5417,5417,1,"Aguanga, CA",2,2.0,1152,210000
5418,5418,1,"Desert Hot Springs, CA",3,2.0,1638,249900
5419,5419,1,"Idyllwild, CA",1,1.0,912,252500
5420,5420,1,"Moreno Valley, CA",3,2.0,1123,245000
5421,5421,1,"Hemet, CA",2,2.0,1518,229900
5422,5422,1,"Hemet, CA",2,2.0,1089,215000
5423,5423,7,"Desert Hot Springs, CA",2,2.0,1300,229900
5424,5424,1,"Coachella, CA",4,2.0,1265,249900
5425,5425,1,"Hemet, CA",3,1.0,1100,224900
5426,5426,1,"Hemet, CA",3,2.0,1364,250000
5427,5427,7,"Desert Hot Springs, CA",2,2.0,1313,209000
5428,5428,1,"Hemet, CA",2,2.0,1091,195000
5429,5429,1,"Desert Hot Springs, CA",4,2.0,1248,239000
5430,5430,1,"Murrieta, CA",2,2.0,1440,229900
5431,5431,1,"Hemet, CA",3,3.0,1447,245000
5432,5432,1,"Sun City, CA",2,2.0,1538,249900
5433,5433,1,"Hemet, CA",3,2.0,1200,249990
5434,5434,1,"Desert Hot Springs, CA",3,2.0,1305,229000
5435,5435,1,"Hemet, CA",3,1.0,1536,239900
5436,5436,1,"Banning, CA",3,2.0,1161,255000
5437,5437,1,"Hemet, CA",3,2.0,1612,255000
5438,5438,1,"Hemet, CA",2,2.0,1170,214900
5439,5439,1,"Desert Hot Springs, CA",3,2.0,1029,210000
5440,5440,1,"Desert Hot Springs, CA",3,2.0,1326,209000
5441,5441,1,"Beaumont, CA",2,2.0,1442,244900
5442,5442,1,"Hemet, CA",2,2.0,1308,243500
5443,5443,1,"Hemet, CA",2,1.0,792,204000
5444,5444,1,"Menifee, CA",2,1.0,1000,238000
5445,5445,1,"Hemet, CA",3,1.1,1511,255000
5446,5446,1,"Murrieta, CA",3,2.0,1248,239000
5447,5447,1,"Indio, CA",3,2.0,1249,229900
5448,5448,1,"Sun City, CA",2,2.0,1367,255000
5449,5449,1,"Anza, CA",3,2.0,1536,255000
5450,5450,1,"Sun City, CA",2,1.0,992,218888
5451,5451,1,"Menifee, CA",3,1.1,980,249000
5452,5452,1,"Menifee, CA",3,2.0,1518,249900
5453,5453,1,"Desert Hot Springs, CA",4,2.0,1248,220000
5454,5454,1,"Hemet, CA",2,2.0,1152,244900
5455,5455,1,"Hemet, CA",2,1.0,870,239000
5456,5456,1,"Palm Springs, CA",8,4.0,2819,250000
5457,5457,1,"Hemet, CA",2,2.0,974,219999
5458,5458,1,"Perris, CA",2,2.0,1200,249000
5459,5459,1,"Desert Hot Springs, CA",3,2.0,1588,254988
5460,5460,1,"Coachella, CA",3,1.0,956,219000
5461,5461,1,"Hemet, CA",2,2.1,1600,249900
5462,5462,1,"Banning, CA",2,2.0,1312,245000
5463,5463,1,"Banning, CA",2,2.0,1261,255000
5464,5464,1,"Hemet, CA",2,1.0,720,210000
5465,5465,1,"Hemet, CA",2,2.0,1440,210000
5466,5466,1,"Hemet, CA",1,1.0,740,229000
5467,5467,1,"Hemet, CA",2,1.0,816,229000
5468,5468,1,"Hemet, CA",2,2.0,939,225000
5469,5469,1,"Nuevo, CA",3,2.0,1320,238900
5470,5470,1,"Menifee, CA",2,2.0,1007,249999
5471,5471,1,"Hemet, CA",2,2.0,930,225000
5472,5472,1,"Indio, CA",3,2.0,1093,199950
5473,5473,1,"Indio, CA",2,2.0,1120,209999
5474,5474,1,"Hemet, CA",2,2.0,1216,229000
5475,5475,1,"San Jacinto, CA",3,1.0,818,220000
5476,5476,7,"Desert Hot Springs, CA",2,2.0,1313,195000
5477,5477,1,"San Jacinto, CA",4,2.0,1300,239900
5478,5478,1,"Banning, CA",2,2.0,1680,199900
5479,5479,1,"Perris, CA",2,2.0,1780,249900
5480,5480,1,"Desert Hot Springs, CA",3,2.0,1219,251000
5481,5481,7,"Desert Hot Springs, CA",2,2.0,1206,199900
5482,5482,1,"San Jacinto, CA",4,2.0,1026,234900
5483,5483,1,"Hemet, CA",2,1.0,792,199000
5484,5484,1,"Sun City, CA",2,2.0,1098,243000
5485,5485,1,"Indio, CA",3,2.0,1098,225000
5486,5486,1,"Palm Desert, CA",3,2.0,1872,225000
5487,5487,1,"Lake Elsinore, CA",3,2.0,1728,229000
5488,5488,1,"Lake Elsinore, CA",2,2.0,1200,199500
5489,5489,1,"Palm Springs, CA",3,2.0,1248,195000
5490,5490,7,"Desert Hot Springs, CA",2,2.0,1313,195000
5491,5491,1,"Lake Elsinore, CA",2,2.0,1000,235000
5492,5492,1,"Coachella, CA",4,2.0,1465,245000
5493,5493,1,"Perris, CA",3,2.0,2108,249999
5494,5494,1,"Blythe, CA",3,2.1,1732,219900
5495,5495,1,"Riverside, CA",1,1.0,1344,199999
5496,5496,1,"Cathedral City, CA",2,2.0,984,252900
5497,5497,1,"Lake Elsinore, CA",2,2.0,1440,249950
5498,5498,1,"Coachella, CA",3,3.0,1798,255000
5499,5499,1,"Thousand Palms, CA",2,2.0,1440,198000
5500,5500,1,"Hemet, CA",2,2.0,1745,245000
5501,5501,1,"Anza, CA",3,2.0,1536,247000
5502,5502,1,"Cherry Valley, CA",2,2.0,1760,249500
5503,5503,1,"Nuevo, CA",2,2.0,1344,223000
5504,5504,1,"Anza, CA",3,2.0,1248,239000
5505,5505,1,"Desert Hot Springs, CA",3,2.0,1603,252000
5506,5506,1,"Indio, CA",4,2.0,1170,252000
5507,5507,1,"Desert Hot Springs, CA",3,2.0,1630,250000
5508,5508,1,"Wildomar, CA",2,2.0,1248,259900
5509,5509,2,"San Jacinto, CA",3,2.0,1550,299990
5510,5510,1,"Indio, CA",3,2.0,1573,269000
5511,5511,2,"Desert Hot Springs, CA",4,2.0,1371,250000
5512,5512,1,"Hemet, CA",3,2.0,1134,269000
5513,5513,1,"Banning, CA",2,2.0,1120,269000
5514,5514,1,"Banning, CA",4,2.0,1204,257900
5515,5515,1,"Menifee, CA",2,2.0,1199,262900
5516,5516,1,"San Jacinto, CA",3,2.0,1285,279900
5517,5517,2,"Menifee, CA",2,2.0,1750,299000
5518,5518,1,"Cherry Valley, CA",2,1.0,950,265000
5519,5519,1,"Hemet, CA",2,2.0,1168,260000
5520,5520,2,"Anza, CA",3,2.0,1668,299000
5521,5521,1,"Menifee, CA",2,2.0,1404,269999
5522,5522,1,"Palm Desert, CA",2,2.0,1157,259000
5523,5523,1,"Beaumont, CA",2,2.0,1392,285900
5524,5524,2,"Idyllwild, CA",3,3.0,968,299000
5525,5525,2,"Whitewater, CA",4,2.0,1653,299000
5526,5526,1,"Banning, CA",2,3.0,1456,265000
5527,5527,1,"Menifee, CA",3,2.0,1393,279900
5528,5528,1,"Indio, CA",4,2.0,1433,279000
5529,5529,2,"Cathedral City, CA",2,2.0,1461,304000
5530,5530,1,"Coachella, CA",3,2.0,1267,270000
5531,5531,1,"Hemet, CA",3,2.0,1372,279900
5532,5532,1,"Sun City, CA",3,2.0,1845,285000
5533,5533,1,"Indio, CA",2,2.0,1099,259500
5534,5534,1,"Desert Hot Springs, CA",3,2.0,1800,259900
5535,5535,1,"Indio, CA",2,2.0,1627,289000
5536,5536,2,"Moreno Valley, CA",4,3.0,2534,299888
5537,5537,1,"Hemet, CA",3,2.1,1640,275000
5538,5538,2,"Hemet, CA",3,2.0,1828,304395
5539,5539,2,"Banning, CA",3,1.1,1241,249000
5540,5540,1,"Moreno Valley, CA",3,1.0,920,289000
5541,5541,1,"Coachella, CA",4,2.0,1841,289900
5542,5542,1,"Coachella, CA",4,2.0,1564,290000
5543,5543,2,"Hemet, CA",3,2.0,1672,305000
5544,5544,1,"Blythe, CA",3,2.0,1432,269500
5545,5545,2,"Desert Hot Springs, CA",3,2.0,1280,249000
5546,5546,2,"Beaumont, CA",2,2.0,1687,299000
5547,5547,1,"Banning, CA",2,1.1,1178,265000
5548,5548,1,"Moreno Valley, CA",3,2.1,1544,284999
5549,5549,1,"Hemet, CA",3,3.0,1224,279750
5550,5550,2,"Desert Hot Springs, CA",3,2.0,1382,250000
5551,5551,1,"Coachella, CA",4,2.0,1196,256000
5552,5552,1,"Cherry Valley, CA",2,2.0,1610,289000
5553,5553,1,"Hemet, CA",3,2.0,1437,259000
5554,5554,2,"Hemet, CA",3,2.0,1652,305000
5555,5555,1,"Desert Hot Springs, CA",2,2.0,1835,275000
5556,5556,2,"Cabazon, CA",4,2.0,1404,250000
5557,5557,1,"Indio, CA",2,2.0,1463,284500
5558,5558,1,"La Quinta, CA",3,2.0,1226,269000
5559,5559,1,"Desert Hot Springs, CA",3,2.0,1495,259000
5560,5560,2,"Coachella, CA",4,2.0,1950,302000
5561,5561,1,"Belltown, CA",2,1.0,799,279000
5562,5562,1,"Banning, CA",3,2.0,1496,274900
5563,5563,1,"Banning, CA",3,2.0,1122,259900
5564,5564,1,"Hemet, CA",3,2.0,1686,285000
5565,5565,1,"Hemet, CA",5,3.0,1975,279900
5566,5566,1,"Banning, CA",2,2.0,1471,264900
5567,5567,2,"Anza, CA",2,2.0,1248,295000
5568,5568,1,"La Quinta, CA",3,2.0,2144,285000
5569,5569,2,"Sun City, CA",3,2.0,1777,303900
5570,5570,2,"Palm Desert, CA",3,2.0,1889,299900
5571,5571,2,"Desert Hot Springs, CA",3,2.0,1726,297900
5572,5572,1,"Menifee, CA",2,2.0,1290,265000
5573,5573,1,"Hemet, CA",3,2.0,1176,265000
5574,5574,1,"Desert Hot Springs, CA",3,2.0,1594,264900
5575,5575,2,"Temecula, CA",2,1.0,804,296500
5576,5576,1,"Menifee, CA",2,2.0,1485,274999
5577,5577,1,"Menifee, CA",3,2.0,900,259900
5578,5578,1,"Menifee, CA",3,2.0,1344,279900
5579,5579,4,"Hemet, CA",3,2.0,1566,299000
5580,5580,1,"La Quinta, CA",2,1.0,782,289000
5581,5581,1,"Hemet, CA",3,2.0,1696,288000
5582,5582,1,"Indio, CA",5,2.1,1680,289900
5583,5583,1,"Riverside, CA",3,2.0,1671,265000
5584,5584,4,"Hemet, CA",3,2.0,1566,299000
5585,5585,1,"Hemet, CA",3,2.0,1701,260000
5586,5586,1,"Desert Hot Springs, CA",4,2.0,1612,265000
5587,5587,1,"Banning, CA",2,2.1,1837,269900
5588,5588,1,"San Jacinto, CA",3,2.0,1441,285000
5589,5589,2,"Lake Elsinore, CA",3,2.0,1152,299990
5590,5590,2,"Indio, CA",2,2.0,1295,299000
5591,5591,2,"Indio, CA",4,2.0,2017,298000
5592,5592,2,"Riverside, CA",2,2.0,1127,295000
5593,5593,1,"Indio, CA",2,2.0,1507,269000
5594,5594,2,"Desert Hot Springs, CA",3,3.0,2093,295000
5595,5595,1,"Indio, CA",4,2.0,1460,289900
5596,5596,2,"Riverside, CA",2,1.0,680,299999
5597,5597,1,"Beaumont, CA",2,2.0,1392,259000
5598,5598,2,"Cherry Valley, CA",2,1.0,936,255000
5599,5599,2,"San Jacinto, CA",4,2.0,1472,298000
5600,5600,1,"Murrieta, CA",2,2.0,1440,285000
5601,5601,1,"Menifee, CA",2,2.0,1199,274900
5602,5602,1,"Hemet, CA",3,2.1,1821,269000
5603,5603,2,"Palm Desert, CA",2,2.0,1567,305000
5604,5604,1,"Menifee, CA",3,2.0,1393,269900
5605,5605,2,"Desert Hot Springs, CA",3,2.0,1936,299000
5606,5606,1,"San Jacinto, CA",3,2.0,1080,255900
5607,5607,2,"Banning, CA",3,2.0,1700,295000
5608,5608,1,"Perris, CA",2,2.0,720,262500
5609,5609,1,"San Jacinto, CA",4,2.1,1894,285000
5610,5610,2,"Menifee, CA",2,2.0,1344,255000
5611,5611,1,"Hemet, CA",3,2.0,2000,285000
5612,5612,2,"Desert Hot Springs, CA",3,2.0,1839,255000
5613,5613,2,"Indio, CA",2,2.0,1432,299000
5614,5614,1,"Anza, CA",2,2.0,1440,279900
5615,5615,1,"Indio, CA",4,2.0,1170,257000
5616,5616,2,"Desert Hot Springs, CA",3,2.0,1629,255000
5617,5617,2,"Indio, CA",3,2.0,1720,299000
5618,5618,1,"Banning, CA",3,2.0,1641,259999
5619,5619,1,"Hemet, CA",3,2.0,1512,292700
5620,5620,2,"Indio, CA",3,2.0,1186,299000
5621,5621,1,"Beaumont, CA",3,3.0,1600,292000
